ID_REF,CDR017,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR025,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR021,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR029,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR022,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR018,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR026,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR030,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR031,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR023,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR027,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR019,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR020,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR028,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR032,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR024,Detection Pval,BEAD_STDERR,Avg_NBEADS
ILMN_2984219,65.20229,0.906015,3.611309,31,71.06476,0.6478696,4.325906,34,75.04343,0.6278195,5.352842,36,74.68194,0.4285714,4.536588,47,66.54095,0.7593985,3.137826,42,70.82037,0.6478696,3.084918,57,65.54813,0.5162907,3.800719,48,80.54772,0.3596491,5.420964,48,74.83639,0.6215539,4.306029,43,86.71342,0.4736842,5.443198,38,75.69765,0.3696742,4.727899,40,66.76656,0.8684211,4.625947,26,71.2378,0.5,4.2227,44,75.39635,0.4223058,4.644449,30,74.8233,0.5062656,4.085355,39,67.97728,0.679198,4.926176,42
ILMN_2965600,77.69496,0.5701754,4.369579,28,67.20655,0.7556391,6.384545,24,81.1635,0.4724311,5.119803,19,74.04209,0.4385965,5.281722,35,71.56886,0.593985,6.02946,24,80.9557,0.3834586,6.44735,29,67.72553,0.4586466,4.102925,29,83.8019,0.302005,5.74829,35,79.21437,0.4924812,5.49166,31,85.78185,0.5037594,4.78495,34,71.56188,0.5012531,4.492617,42,82.11014,0.4774436,5.598702,41,68.36589,0.6077694,5.194393,32,75.5489,0.4185464,5.668528,30,73.23465,0.5551379,3.802856,39,70.20826,0.60401,3.763681,47
ILMN_2966452,106.6191,0.1629073,7.894825,39,110.5018,0.0877193,6.575928,36,118.3613,0.09398496,7.70405,38,97.57336,0.122807,6.31596,34,93.16946,0.2017544,5.748182,39,96.86721,0.1729323,6.443108,40,82.33418,0.1616541,5.667784,40,99.82009,0.1328321,8.274678,35,110.3492,0.122807,8.972304,32,132.0031,0.0726817,9.806526,31,85.57584,0.1929825,6.103611,36,114.3183,0.1203008,8.213305,38,97.99265,0.08897243,6.272222,44,99.14899,0.1015038,7.703139,41,92.2804,0.1741855,5.135588,39,109.9017,0.07518797,7.997956,40
ILMN_2717642,59.2685,0.9862155,3.648434,35,67.74774,0.7330827,4.627792,33,61.48934,0.9724311,2.603886,55,59.46357,0.8922306,3.2596,49,62.85973,0.8546366,4.151383,43,72.34292,0.5877193,6.449708,38,57.82841,0.8533835,3.262378,40,61.64762,0.8947368,4.115992,31,55.29798,0.9962406,4.864099,38,62.96793,0.9874687,3.591307,38,50.74671,1,3.243717,39,74.90469,0.6453634,4.598988,45,61.47945,0.8571429,3.876784,47,63.76366,0.8007519,3.548743,37,61.52578,0.8984963,4.314439,30,63.58374,0.8333333,3.705295,40
ILMN_2655410,61.36846,0.9711779,4.169556,33,75.58765,0.4761905,5.500181,26,66.86508,0.8834587,3.627019,34,82.78054,0.2619048,5.927854,34,64.96941,0.802005,3.517595,38,70.31515,0.6641604,5.72146,25,64.59557,0.5651629,4.46925,23,72.67225,0.547619,4.668366,28,73.27038,0.6804512,4.549963,28,74.1546,0.8258145,4.992119,43,55.8716,0.9686717,3.424927,31,63.26263,0.9310777,3.953944,33,58.50871,0.9260651,5.32775,30,58.66373,0.9348371,5.373402,32,62.40485,0.8734336,4.06858,31,63.73682,0.8308271,5.103889,24
ILMN_2815651,140.5332,0.03759398,11.10448,30,111.634,0.08646616,6.940952,36,135.51,0.04761905,10.15729,40,117.2457,0.04385965,9.560925,31,123.9676,0.04636591,7.569605,38,119.2694,0.06140351,7.695891,38,104.3833,0.03634085,10.50378,27,107.2784,0.09774436,8.388029,33,119.408,0.07393484,10.46785,35,145.7283,0.04385965,13.79322,35,108.134,0.04636591,9.84153,38,133.1151,0.05137845,11.9578,31,115.8519,0.02380952,7.844239,46,97.37147,0.1077694,10.55949,34,121.5355,0.03383459,8.478207,43,104.7326,0.1002506,7.121521,33
ILMN_1215537,89.10244,0.3358396,7.430419,40,91.75921,0.2055138,7.511912,32,89.0294,0.3170426,7.5906,23,80.72925,0.3070175,5.651552,36,81.16273,0.3533835,5.165618,33,90.63712,0.2418546,5.859387,34,76.78137,0.2218045,5.403827,39,90.84615,0.2105263,5.678999,43,97.1237,0.2017544,6.437874,39,89.55693,0.4097744,5.656755,26,73.94462,0.4197995,5.165248,42,79.09067,0.5438597,5.904736,36,75.22382,0.3922306,4.349378,25,74.87947,0.4335839,7.326769,26,87.22994,0.2418546,4.702998,41,76.5743,0.424812,5.718088,29
ILMN_1230708,194.6772,0.001253133,10.82591,42,163.5822,0.007518797,10.00324,40,158.7928,0.01754386,9.66519,31,177.5087,0.001253133,9.799737,42,117.9704,0.06390978,6.261739,39,139.9139,0.02255639,6.380524,29,127.3696,0.01002506,8.149535,34,180.39,0.001253133,11.25621,36,253.149,0,14.37938,47,177.4819,0.007518797,12.69268,31,181.6567,0,12.22242,34,170.7515,0.00877193,11.04959,39,142.8823,0.003759399,8.760645,44,202.6936,0,9.631376,56,159.115,0.003759399,9.157735,30,145.7798,0.007518797,8.747863,34
ILMN_1260363,117.1741,0.09273183,8.048459,38,101.9435,0.1365915,7.455227,29,101.8408,0.1867168,6.597723,34,92.5929,0.1629073,7.370407,34,107.3481,0.1090226,7.774662,38,95.03339,0.1942356,6.04468,35,85.10887,0.1378446,5.390147,42,95.41575,0.1641604,5.4812,37,111.4057,0.1165414,8.003435,40,109.6111,0.1892231,10.63583,32,95.50932,0.1115288,7.874443,42,103.4135,0.1829574,6.526189,45,90.259,0.1503759,5.652899,41,85.55082,0.2067669,6.056477,31,95.42955,0.1390978,5.423315,40,92.16087,0.1716792,6.003481,38
ILMN_3125842,102.6105,0.1892231,7.111838,30,98.67832,0.1503759,5.347665,39,116.4448,0.1015038,6.246607,43,102.9274,0.09273183,6.385359,36,94.19434,0.1967418,5.337937,43,113.227,0.0839599,6.936342,51,82.19202,0.1641604,4.625855,37,109.5222,0.08521304,6.971685,35,105.0288,0.1466165,7.219252,32,135.1057,0.06641604,13.54967,26,87.9716,0.1691729,6.236178,39,110.8188,0.1303258,7.711001,31,88.53038,0.1741855,6.732971,32,89.59016,0.1666667,10.14244,34,86.32372,0.2568922,6.017979,34,91.48749,0.1817043,4.987286,34
ILMN_1226833,70.52728,0.7681704,3.269741,42,75.41401,0.481203,5.747382,43,72.50639,0.7205514,4.058299,48,72.41842,0.481203,3.601486,49,75.77592,0.4824561,4.057782,40,71.44913,0.6165413,3.950725,27,70.38125,0.3847118,3.53436,48,77.09267,0.4210526,5.223981,42,62.82135,0.9498747,5.050461,34,88.44323,0.4310777,4.362161,44,83.1356,0.216792,7.261028,43,79.63078,0.5275689,4.782132,41,70.31224,0.5300752,3.46417,39,79.0738,0.3408521,6.526496,42,60.96524,0.9160401,2.612658,31,77.7803,0.3997494,4.47449,53
ILMN_2710266,64.04281,0.9260651,3.907089,42,56.8802,0.9786968,2.852651,39,67.22321,0.8709273,4.415747,37,56.29921,0.9511278,3.249317,44,59.77395,0.9323308,4.510902,32,75.09132,0.5075188,4.488886,36,51.21442,0.9849624,3.3123,38,76.6076,0.4310777,6.440804,24,72.82072,0.6942356,4.080318,39,77.96713,0.6992481,5.161108,30,51.32757,1,4.054764,31,74.68116,0.6541353,5.09677,50,67.4623,0.650376,4.954336,42,63.82568,0.7982456,3.694237,50,63.40153,0.8508772,4.731308,33,60.92609,0.9210526,3.587811,33
ILMN_1232695,75.12716,0.6265664,5.932468,36,72.56567,0.5889724,5.229593,42,80.30882,0.4837093,4.60185,40,76.63886,0.3809524,5.067341,49,72.80504,0.5526316,4.804179,36,70.93951,0.6441103,4.017944,52,63.12101,0.6278195,3.766506,43,64.44566,0.820802,3.88,43,72.55927,0.7030075,4.051544,40,87.16827,0.4611529,5.691234,35,71.81156,0.4849624,4.10357,42,79.64178,0.5275689,3.903796,44,70.91633,0.5112782,4.623997,39,64.07199,0.7882205,3.489902,43,80.16708,0.3671679,4.740389,44,74.21057,0.4774436,4.658552,37
ILMN_2907915,66.55347,0.8696742,5.046407,32,62.35623,0.9035088,5.567028,28,62.16222,0.9674186,4.833758,30,52.66874,0.9874687,3.954737,22,52.33878,0.9962406,2.834869,31,68.20345,0.7330827,4.585155,27,53.18412,0.9699248,4.378097,26,58.96106,0.9511278,4.134981,23,66.61052,0.8834587,6.049969,26,77.1268,0.7280702,5.133265,32,54.54026,0.981203,3.692277,37,70.47514,0.7794486,3.978551,46,64.02843,0.7706767,3.801764,35,69.50616,0.5864662,5.835996,25,60.99921,0.9135338,4.127731,27,68.63853,0.6578947,4.93253,33
ILMN_1225817,99.52573,0.216792,5.262487,51,72.97087,0.5714286,3.575511,35,88.72565,0.3182957,4.530361,48,87.81121,0.2005012,4.879763,51,87.10452,0.2669173,5.51117,32,89.14043,0.2606516,5.062101,44,73.41892,0.2907268,4.073707,49,101.1279,0.1253133,5.81802,49,97.1545,0.2017544,5.966414,41,95.71996,0.3320802,8.195641,37,90.05125,0.1478697,5.177805,42,101.8747,0.1954887,6.891222,53,77.55813,0.3320802,5.05675,34,93.3996,0.1340852,5.266963,47,92.29688,0.1741855,6.877063,35,90.31297,0.1892231,4.93238,44
ILMN_2864290,383.7773,0,18.56285,39,317.3005,0,11.49408,55,360.6815,0,16.09123,43,337.1873,0,15.86945,47,235.1258,0,9.55026,37,329.3054,0,11.70032,43,253.8209,0,12.31768,52,343.0795,0,12.59166,54,395.9036,0,16.97436,41,371.543,0,18.49309,38,264.1871,0,11.63248,36,308.1388,0,14.22815,52,256.6873,0,15.85979,40,275.3005,0,11.5693,38,312.4965,0,13.08393,49,265.6489,0,9.866895,61
ILMN_2591592,147.0327,0.02756892,9.832191,37,128.2926,0.03508772,10.21936,41,142.5553,0.03634085,8.87549,41,122.7752,0.03884712,6.350969,40,110.5841,0.0914787,5.85179,45,142.9926,0.01754386,8.271125,46,98.75111,0.05137845,4.994732,49,132.8576,0.02255639,7.562788,40,163.5685,0.006265664,11.82103,31,122.1978,0.1115288,9.559881,30,118.1014,0.02631579,10.04581,37,141.3938,0.03258145,7.978682,46,114.5168,0.02631579,7.788296,50,127.8854,0.01378446,7.5397,38,126.3007,0.02380952,6.878254,44,113.5432,0.05513784,6.391004,40
ILMN_2709051,453.5356,0,19.58121,38,372.9796,0,13.86004,44,545.9232,0,22.8312,26,436.799,0,14.85433,35,323.5617,0,12.90459,41,408.296,0,22.57249,41,262.682,0,12.62986,50,447.57,0,19.93501,43,472.7412,0,29.36336,46,492.2825,0,38.70385,40,320.4807,0,21.52662,36,455.6175,0,20.12376,39,273.7086,0,14.44378,48,378.6286,0,26.32829,45,383.0424,0,19.93877,41,399.9656,0,20.49688,34
ILMN_2729015,137.7733,0.03759398,6.317832,32,124.0837,0.04636591,7.167958,30,206.6364,0.001253133,11.20892,33,144.4512,0.0112782,7.813149,31,133.5223,0.02631579,8.128857,34,131.0759,0.03007519,6.287662,34,100.7271,0.04260652,7.734873,24,147.0075,0.01253133,6.78918,35,203.742,0.001253133,13.67852,30,166.3717,0.01629073,10.50081,32,121.7985,0.02005013,7.043789,45,150.8603,0.01253133,12.07984,35,115.1391,0.02631579,7.747313,34,115.3026,0.05137845,7.488346,45,156.8623,0.003759399,8.478993,33,196.1608,0.001253133,11.58232,44
ILMN_2742861,72.81797,0.6867168,3.201603,42,71.82433,0.6278195,3.744712,26,75.93869,0.6015037,3.980788,43,62.38923,0.8045112,2.408226,34,71.74664,0.5914787,3.686572,42,70.22676,0.6704261,3.463958,39,81.06522,0.1766917,5.147728,39,68.17796,0.7042606,3.744578,43,87.5247,0.3295739,4.897019,41,85.80202,0.5037594,3.401336,30,66.38971,0.6892231,2.219396,53,85.31689,0.3972431,6.581807,30,81.1235,0.2669173,4.873916,54,61.03574,0.8834587,4.183096,35,66.19476,0.7794486,3.305309,37,75.35279,0.4573935,5.087039,31
ILMN_2694022,68.30367,0.8145363,3.959722,41,69.54229,0.6892231,4.743218,31,72.66622,0.7155389,5.44755,35,52.91661,0.9862155,2.67671,40,65.062,0.7994987,3.594955,50,73.39577,0.5601504,3.873106,47,68.92919,0.4223058,4.070788,44,67.47474,0.7318296,3.90359,49,71.32204,0.7506266,4.756153,42,78.39899,0.6929824,4.516676,54,62.64753,0.8295739,4.20786,42,63.87649,0.9223058,4.166224,34,58.18414,0.9285714,2.755011,46,65.38165,0.7506266,5.01983,42,71.40087,0.6065163,5.085136,37,65.58228,0.7719298,4.240571,44
ILMN_3078396,76.66695,0.5927318,4.760597,38,71.03432,0.6478696,3.203058,44,70.89461,0.7619048,4.110486,35,67.20397,0.6478696,4.315259,48,69.43837,0.6491228,4.032779,48,73.70238,0.5513784,5.878167,30,74.14823,0.273183,4.444324,44,67.10504,0.7468672,4.886717,36,66.50436,0.8834587,5.324142,42,91.61568,0.3784461,6.375057,43,71.03855,0.5200501,5.029469,40,66.70741,0.8696742,3.666617,46,76.3327,0.3646617,4.774757,39,62.39982,0.8421053,4.334029,41,74.25966,0.5200501,3.971973,42,63.60621,0.8333333,3.623991,44
ILMN_3157677,70.43579,0.7706767,5.491628,45,63.15511,0.8809524,3.073596,38,66.3739,0.89599,4.118876,38,73.05595,0.4661654,5.036512,44,65.05098,0.8007519,3.448821,35,63.85104,0.858396,3.91273,48,61.9367,0.6879699,3.241731,54,65.57758,0.7944862,3.92361,39,64.68823,0.914787,3.375786,53,72.43959,0.8659148,3.94862,48,76.63318,0.3471178,5.703171,32,68.89403,0.8182957,4.949483,39,68.72775,0.5914787,4.274085,48,62.47382,0.8421053,3.640116,38,63.13068,0.8571429,4.051104,37,66.80199,0.7192982,4.538399,44
ILMN_1227083,84.57135,0.4047619,5.116789,48,77.36793,0.4398496,4.041535,52,79.47486,0.5162907,4.374671,34,77.96403,0.3659148,5.007883,47,76.58437,0.452381,4.267364,35,86.17373,0.2944862,5.215924,45,61.21884,0.7205514,4.198676,32,82.99683,0.320802,5.590641,47,87.56995,0.3283208,7.426988,33,86.1044,0.4862155,5.615158,47,68.85774,0.5877193,3.83571,47,88.97729,0.3358396,5.865672,45,73.5899,0.4348371,4.199988,35,74.69901,0.4385965,5.72642,47,70.38182,0.6428571,4.246561,40,81.60133,0.3245614,3.994955,42
ILMN_2684160,88.28049,0.3496241,7.438828,37,72.21834,0.6065163,4.713538,27,93.38903,0.2694235,6.454592,31,80.46069,0.3107769,5.287956,32,83.28878,0.3233083,5.470343,35,77.5564,0.4548872,4.221765,47,81.47956,0.1766917,5.875139,29,76.34041,0.4335839,4.84107,35,95.43975,0.2205514,5.766464,43,94.82611,0.3421053,7.926884,39,75.78519,0.3659148,5.014417,43,92.61693,0.2919799,6.931085,33,78.26421,0.3220551,5.21346,30,78.24557,0.3671679,6.618394,28,69.98868,0.6553885,4.907568,31,87.05569,0.2243108,6.395333,32
ILMN_2707676,64.55821,0.9197995,4.075657,47,55.64403,0.9899749,3.013803,36,64.6927,0.924812,4.093036,43,63.71196,0.7706767,3.038249,57,58.54572,0.9473684,2.882404,40,71.49683,0.6140351,3.354098,43,70.46557,0.3834586,4.336576,34,58.3012,0.962406,3.674405,37,69.64317,0.7994987,3.719237,52,72.25549,0.8684211,3.890826,36,60.67761,0.8809524,4.418964,45,66.09596,0.8759398,3.344975,41,58.93468,0.9135338,3.331634,36,70.69141,0.5438597,5.589427,40,64.2757,0.8320802,2.857032,39,50.2607,0.9962406,3.099813,38
ILMN_2782842,73.67854,0.6691729,5.747124,38,69.1022,0.6954888,4.816388,25,67.96838,0.8421053,3.957678,35,60.46075,0.8646616,4.091539,37,59.9892,0.9285714,4.386458,35,58.93388,0.9586466,3.303125,43,51.56443,0.981203,2.756538,38,60.12634,0.9273183,4.420134,37,70.61924,0.7744361,4.105564,35,71.50197,0.877193,5.107732,35,60.29743,0.8922306,4.145656,37,60.35231,0.9761904,3.667994,39,65.38747,0.7117795,3.587579,34,64.19004,0.7857143,3.416192,36,55.42464,0.9874687,4.087092,32,68.98686,0.6491228,5.470308,35
ILMN_2782841,171.282,0.0112782,11.2422,37,155.7147,0.01002506,10.62805,35,197.1794,0.003759399,14.6129,26,110.0183,0.06766918,5.822976,35,105.3498,0.1190476,6.863974,45,141.8913,0.01754386,13.13783,28,110.5305,0.02631579,9.140177,37,117.116,0.06140351,7.235809,43,158.6761,0.01002506,8.380092,34,179.3034,0.007518797,12.30634,34,106.9363,0.05137845,7.042034,45,119.9932,0.09022556,6.227001,30,116.5382,0.02255639,6.564712,45,94.55875,0.1278196,7.330219,40,98.51524,0.1165414,4.822357,40,146.9389,0.007518797,12.70574,34
ILMN_2875039,113.4144,0.1102757,8.107347,31,88.67262,0.2431078,6.483211,28,85.55717,0.3759398,5.345019,32,89.66575,0.1867168,6.050847,43,90.48979,0.2318296,6.269149,41,89.35508,0.2581454,7.397936,32,67.85513,0.4573935,4.834475,30,81.50726,0.339599,4.714715,42,90.44227,0.2769423,5.430371,43,98.02647,0.3082707,6.198701,41,81.27416,0.2656642,4.97015,45,89.19003,0.3320802,4.983398,32,66.47748,0.6817043,5.221531,30,90.67525,0.1541353,7.570328,28,71.4473,0.6052632,4.164061,30,88.6907,0.2030075,5.84254,32
ILMN_1231143,76.29687,0.6002506,5.487711,28,64.50571,0.8446115,4.369701,29,62.80642,0.9573935,4.394751,36,75.2729,0.4172932,4.759151,43,60.922,0.9072682,3.826549,26,77.81467,0.4486215,4.475136,37,68.62969,0.4323308,4.952148,27,64.49501,0.820802,4.826097,33,69.17081,0.8132832,5.185131,39,77.31645,0.7218045,6.20129,32,59.11147,0.9110276,5.135059,31,92.65801,0.2907268,7.648215,43,67.99224,0.6290727,4.190647,44,64.6375,0.7706767,3.631238,53,69.40271,0.6716792,5.530693,34,64.395,0.8107769,4.161778,45
ILMN_3060645,85.10302,0.3972431,6.732689,37,62.46624,0.9022557,2.996388,40,82.75624,0.4385965,5.433941,34,64.35747,0.7456141,4.512511,27,72.0523,0.5764411,4.557022,36,71.18198,0.6328321,5.044837,32,64.35536,0.5789474,3.509566,37,72.16054,0.5639098,5.615209,26,80.31504,0.4686717,4.726112,39,82.7281,0.5726817,5.442125,40,57.76302,0.9373434,4.337937,35,72.00436,0.7343358,5.297379,25,66.56877,0.6754386,4.271046,33,67.29305,0.6666667,6.343216,28,75.75064,0.4849624,5.064407,32,74.34144,0.4761905,4.563141,36
ILMN_2728107,3255.215,0,93.02235,43,2858.004,0,82.42161,26,4086.931,0,115.3307,37,2899.069,0,99.25937,52,2530.315,0,74.64301,38,2980.316,0,102.8455,29,1820.752,0,68.01161,33,3188.163,0,126.6796,41,3088.539,0,145.6179,32,3042.125,0,132.6078,26,2502.713,0,70.01087,40,3317.233,0,137.0161,27,1979.804,0,51.41376,31,2389.789,0,52.44164,42,2169.384,0,86.33618,32,2101.737,0,85.43217,34
ILMN_3138057,2248.606,0,117.2684,31,1751.891,0,72.3111,36,2557.092,0,96.66405,46,1950.29,0,98.8167,37,1657.979,0,51.9288,41,1842.696,0,82.15845,24,1269.376,0,42.86925,37,1958.27,0,97.16401,39,1930.795,0,113.9816,40,1988.384,0,85.58154,35,1432.492,0,96.62463,40,2134.864,0,83.50608,41,1236.461,0,42.91591,44,1769.442,0,66.8406,38,1354.662,0,44.64386,45,1392.956,0,64.35001,37
ILMN_2676662,75.78706,0.6115288,4.734834,40,64.18195,0.8558897,3.089187,46,70.30952,0.7781955,3.407993,51,74.47211,0.4310777,4.788014,34,66.28287,0.7631579,3.536966,38,73.1283,0.5614035,3.790111,42,65.12669,0.5350877,4.268878,36,66.51871,0.7606516,3.345959,37,65.1834,0.9072682,4.493302,44,83.79517,0.5526316,5.77974,41,73.20882,0.4473684,4.955891,52,75.95995,0.6203008,5.205665,43,67.75372,0.6353384,3.613226,54,65.21181,0.7543859,2.681775,53,72.81477,0.566416,4.08537,40,80.97933,0.3308271,5.645448,45
ILMN_2642922,164.3971,0.0112782,9.656653,43,147.3763,0.01503759,9.747947,36,148.9591,0.02506266,9.002724,45,126.6469,0.03759398,6.408882,41,115.551,0.07393484,5.916481,55,167.5311,0.002506266,9.289218,42,134.0772,0.003759399,7.419728,41,164.5522,0.006265664,8.324069,50,172.9067,0.002506266,10.98904,52,175.8646,0.007518797,10.6661,49,129.9792,0.00877193,8.550629,52,140.6725,0.03634085,10.66373,33,129.4565,0.01378446,8.31152,41,127.7381,0.01378446,9.025857,38,127.1817,0.02130326,5.841619,48,143.1214,0.01253133,9.536521,43
ILMN_2655312,97.06495,0.2380952,5.431279,48,99.58544,0.1478697,6.780302,35,92.96064,0.273183,6.476845,33,99.04813,0.1177945,7.949188,34,91.70647,0.2180451,5.796126,32,90.59777,0.2418546,5.8786,35,86.51963,0.1240602,5.807577,39,93.53949,0.1804511,5.13315,41,98.80304,0.1829574,6.551802,37,112.6804,0.1666667,9.505937,29,78.32108,0.3107769,4.738986,44,93.45467,0.2882206,5.788022,37,88.17946,0.1766917,7.128042,43,86.80074,0.1867168,6.040326,41,86.9543,0.2481203,4.898294,40,82.22131,0.3132832,5.874134,40
ILMN_2936419,68.22445,0.8157895,3.596866,34,67.69157,0.7330827,3.721131,25,77.19683,0.5701754,5.162703,34,73.36526,0.452381,5.902815,36,66.67549,0.7581454,3.582303,45,64.48699,0.839599,3.17198,41,66.94742,0.4661654,5.179931,31,83.38275,0.3145363,6.738618,36,96.7739,0.2055138,7.040037,38,75.11208,0.7994987,4.190007,34,75.0114,0.3897243,5.877292,38,68.7665,0.8220552,4.286166,38,71.54953,0.4912281,3.962128,45,78.90759,0.3483709,6.231106,39,77.78239,0.414787,5.129971,41,56.17206,0.9799499,2.672645,36
ILMN_1238114,1052.637,0,53.12032,32,877.5616,0,35.84895,50,1040.752,0,40.26314,52,942.1579,0,38.84079,42,841.0839,0,34.19817,45,900.1877,0,40.95376,46,619.0765,0,23.25217,46,906.0033,0,43.75203,36,1103.744,0,36.21855,45,1012.985,0,58.25327,42,855.4835,0,33.40479,45,916.9321,0,31.20527,40,650.2531,0,24.70508,42,663.3213,0,45.84783,48,713.7017,0,32.2096,39,728.6472,0,40.15541,38
ILMN_2773485,237.7456,0,9.458074,46,260.6122,0,16.70086,39,293.481,0,11.46979,53,280.6725,0,15.45457,43,242.2379,0,14.48119,34,248.5797,0,13.09963,43,168.8016,0,7.781874,55,273.2475,0,14.14598,45,305.6862,0,18.62705,55,348.3109,0,22.48547,47,219.6288,0,12.24153,51,223.5262,0.001253133,9.778708,48,194.7265,0,13.24143,28,195.4975,0,11.33366,54,236.9347,0,13.89468,46,195.8508,0.001253133,7.968723,37
ILMN_2983927,112.0613,0.1165414,8.024576,32,102.0471,0.1353384,8.611747,29,87.4283,0.3333333,6.975718,29,108.4197,0.07142857,8.58413,36,84.56477,0.3057644,5.989951,32,92.85947,0.2105263,7.104102,34,71.67719,0.3458647,5.060713,27,100.093,0.1328321,8.308241,34,87.18168,0.3383459,6.412602,33,104.4996,0.2380952,5.942062,30,84.77361,0.2030075,5.910498,36,104.3147,0.1729323,7.639976,36,97.06603,0.09022556,6.197523,43,77.44578,0.3746867,5.965676,31,106.7615,0.07769424,7.385086,30,86.04359,0.2368421,5.861702,25
ILMN_2910076,74.47609,0.6453634,5.627396,36,72.76093,0.5839599,4.401617,41,79.14746,0.5263158,5.658129,39,91.15401,0.1741855,6.836408,41,66.85296,0.7443609,4.363205,41,82.42627,0.3634085,6.220064,36,60.42883,0.7556391,3.30992,40,66.14452,0.7756892,3.419844,50,79.50356,0.4849624,6.204745,27,75.98337,0.7681704,4.551506,33,65.16055,0.7406015,4.600748,41,76.51166,0.6077694,4.523182,43,70.34828,0.5288221,4.426919,45,70.50706,0.547619,3.275986,34,76.62012,0.4486215,4.158149,47,75.17963,0.4586466,4.472825,34
ILMN_1227874,626.2123,0,25.97619,46,576.9122,0,24.1401,36,573.806,0,25.02646,39,453.2392,0,18.97957,44,495.4386,0,13.24342,38,610.7123,0,20.82091,41,340.3958,0,14.40367,38,489.16,0,18.81456,46,577.9513,0,30.42231,40,580.7216,0,28.91792,29,427.3926,0,17.13935,28,653.2203,0,40.06348,45,430.6365,0,20.82656,37,381.7461,0,22.00682,46,402.433,0,19.4148,36,405.087,0,27.28521,37
ILMN_1260451,84.81253,0.3984962,6.292851,32,80.89289,0.368421,5.3977,26,108.4938,0.1503759,10.43267,32,92.77617,0.1616541,6.004148,38,87.40502,0.2619048,7.459513,24,95.731,0.1879699,5.695219,37,82.16232,0.1641604,8.525886,30,96.75433,0.1553885,6.18616,29,85.22531,0.3784461,6.082177,36,119.4143,0.1303258,10.88008,29,82.42496,0.2293233,6.429823,41,105.189,0.1666667,7.801387,35,77.99078,0.3233083,5.493076,32,88.26429,0.1754386,8.332911,24,89.18562,0.2180451,6.098068,40,91.89668,0.1741855,5.576407,27
ILMN_2753836,79.51669,0.5100251,5.309187,44,67.57442,0.7406015,4.448811,35,73.33981,0.6904762,4.516723,44,68.07539,0.6215539,3.622121,45,70.51122,0.622807,3.903127,47,72.02872,0.5989975,3.59889,43,59.62721,0.7819549,3.61708,42,64.86629,0.8095238,2.468261,51,59.78838,0.9837093,3.571848,41,66.55878,0.9586466,4.194336,34,70.39515,0.5401003,4.825016,43,68.34528,0.8320802,4.002295,32,62.54576,0.8195488,3.259273,37,73.77497,0.4536341,4.146829,38,73.00099,0.5626566,3.536,55,68.49559,0.6641604,3.611064,45
ILMN_2957299,97.25444,0.235589,4.832291,38,91.92775,0.2017544,6.972926,39,115.2996,0.1115288,7.990963,43,72.01545,0.4912281,3.559592,34,99.79696,0.1578947,4.457641,41,106.2527,0.1215539,9.450396,28,76.22028,0.235589,4.159845,43,95.71724,0.160401,5.648554,45,99.439,0.179198,8.500682,30,103.1027,0.2556391,5.587149,41,96.74764,0.1027569,8.129875,34,108.4176,0.1428571,8.165011,38,93.69962,0.1203008,7.026206,29,76.81429,0.3934837,4.945443,33,89.11868,0.2192982,5.618889,37,90.50458,0.1854637,5.982347,37
ILMN_1237038,65.00909,0.9110276,3.206164,38,68.06448,0.7218045,4.114975,31,78.73753,0.5438597,5.332283,36,53.17816,0.9849624,3.720954,18,56.73122,0.9799499,2.74296,32,60.07698,0.9411027,3.905784,38,60.91285,0.7330827,4.531448,29,75.05099,0.4636591,5.529719,34,72.77675,0.6942356,4.273375,32,79.35158,0.6666667,6.607736,34,69.32462,0.5689223,5.585306,35,81.79801,0.4824561,5.919723,27,78.09032,0.3233083,6.127038,32,69.49908,0.5864662,4.339169,43,62.95817,0.858396,2.76482,43,61.0035,0.9172933,5.030281,30
ILMN_2735276,565.2466,0,16.00293,48,442.1954,0,17.99602,38,551.3738,0,19.30736,48,400.8601,0,20.69461,39,490.5002,0,15.48345,41,553.7487,0,17.31711,43,314.3564,0,13.26012,41,446.6135,0,18.36925,47,524.3922,0,18.57856,52,571.7062,0,19.74869,32,429.7443,0,12.71074,44,589.3803,0,17.66319,29,409.3588,0,22.81463,43,427.6912,0,14.81833,31,376.8105,0,14.29586,46,453.5047,0,21.52971,47
